,userID,stime,grid,etime,lon,lat,duration,stayid
251381,35,2009-04-05 05:08:56,7935,2009-04-05 05:39:31,116.356219,40.02969,1835.0,273
252034,35,2009-04-05 06:02:26,7218,2009-04-05 09:52:26,116.297216,40.013354,13800.0,274
253490,35,2009-04-05 09:52:26,7361,2009-04-05 10:32:21,116.297337,40.013338,2395.0,275
254083,35,2009-04-05 10:41:41,7645,2009-04-05 13:40:11,116.330941,39.997781,10710.0,276
255172,35,2009-04-05 13:53:31,7218,2009-04-06 00:21:36,116.297201,40.013312,37685.0,277
154379,35,2009-04-06 00:33:46,7645,2009-04-06 01:04:36,116.331026,39.997802,1850.0,278
154459,35,2009-04-06 01:09:11,7645,2009-04-06 04:02:26,116.330365,39.989566,10395.0,279
154737,35,2009-04-06 04:19:51,7218,2009-04-06 09:23:51,116.297109,40.01341,18240.0,280
156581,35,2009-04-06 09:49:51,7645,2009-04-06 13:37:31,116.321115,39.991121,13660.0,281
158168,35,2009-04-06 13:49:41,7218,2009-04-06 21:10:31,116.297018,40.013304,26450.0,282
22803,35,2009-04-06 21:26:21,7644,2009-04-07 02:27:41,116.321049,39.984078,18080.0,283
24681,35,2009-04-07 02:31:06,7357,2009-04-07 07:02:56,116.308754,39.979619,16310.0,284
263389,35,2009-04-07 08:09:48,7644,2009-04-07 11:04:48,116.320918,39.981752,10500.0,285
263663,35,2009-04-07 11:04:48,7645,2009-04-07 14:14:58,116.326992,39.989201,11410.0,286
265660,35,2009-04-07 14:28:38,7218,2009-04-07 21:11:47,116.297164,40.013339,24189.0,287
90669,35,2009-04-07 21:26:52,7644,2009-04-08 00:41:37,116.320917,39.987777,11685.0,288
90789,35,2009-04-08 00:48:52,7786,2009-04-08 02:48:57,116.333084,39.975002,7205.0,289
92371,35,2009-04-08 02:57:55,7357,2009-04-08 06:03:30,116.305638,39.974633,11135.0,290
93038,35,2009-04-08 06:07:25,7644,2009-04-08 11:10:50,116.321275,39.980161,18205.0,291
95494,35,2009-04-08 11:10:50,7645,2009-04-08 13:42:00,116.326992,39.989156,9070.0,292
96635,35,2009-04-08 13:55:25,7218,2009-04-08 21:09:46,116.297232,40.01335,26061.0,293
96964,35,2009-04-08 21:25:06,7644,2009-04-09 03:09:51,116.321045,39.983972,20685.0,294
98569,35,2009-04-09 03:13:46,7357,2009-04-09 06:05:31,116.307217,39.97996,10305.0,295
100674,35,2009-04-09 06:09:01,7644,2009-04-09 10:58:01,116.321297,39.980167,17340.0,296
102292,35,2009-04-09 10:58:01,7645,2009-04-09 13:37:41,116.327008,39.989243,9580.0,297
103295,35,2009-04-09 13:51:06,7218,2009-04-09 21:11:40,116.297034,40.013347,26434.0,298
222027,35,2009-04-09 21:26:35,7644,2009-04-10 00:39:55,116.321065,39.984006,11600.0,299
222954,35,2009-04-10 00:45:10,7786,2009-04-10 02:51:20,116.332754,39.97502,7570.0,300
224049,35,2009-04-10 02:58:20,7357,2009-04-10 05:59:40,116.308997,39.974708,10880.0,301
224471,35,2009-04-10 06:03:15,7644,2009-04-10 10:56:40,116.321302,39.980091,17605.0,302
226923,35,2009-04-10 10:56:40,7645,2009-04-10 14:00:10,116.326987,39.989311,11010.0,303
228400,35,2009-04-10 14:13:30,7218,2009-04-11 00:07:20,116.297092,40.013323,35630.0,304
17345,35,2009-04-11 00:20:55,7645,2009-04-11 02:03:55,116.330965,39.998018,6180.0,305
18239,35,2009-04-11 02:09:15,7500,2009-04-11 04:06:35,116.320825,39.975091,7040.0,306
18479,35,2009-04-11 04:18:50,7645,2009-04-11 13:26:35,116.326961,39.989329,32865.0,307
22585,35,2009-04-11 13:39:40,7218,2009-04-12 21:11:11,116.297164,40.013367,113491.0,308
198831,35,2009-04-12 22:14:01,7642,2009-04-13 01:26:01,116.327446,39.971,11520.0,309
199960,35,2009-04-13 01:28:26,7786,2009-04-13 02:58:21,116.33315,39.974914,5395.0,310
200671,35,2009-04-13 03:13:06,7357,2009-04-13 06:00:36,116.308831,39.974737,10050.0,311
200893,35,2009-04-13 06:09:36,7643,2009-04-13 06:47:52,116.327481,39.971266,2296.0,312
44431,35,2009-04-13 06:47:52,7644,2009-04-13 11:04:42,116.327137,39.980099,15410.0,313
45249,35,2009-04-13 11:04:42,7645,2009-04-13 13:40:27,116.327003,39.989277,9345.0,314
47104,35,2009-04-13 13:53:32,7218,2009-04-13 21:10:06,116.297164,40.013336,26194.0,315
75850,35,2009-04-13 21:25:16,7644,2009-04-14 00:53:41,116.321036,39.984083,12505.0,316
76987,35,2009-04-14 00:55:21,7644,2009-04-14 02:41:21,116.320951,39.981546,6360.0,317
77760,35,2009-04-14 02:45:41,7357,2009-04-14 05:52:46,116.308957,39.979584,11225.0,318
78802,35,2009-04-14 05:56:41,7644,2009-04-14 10:56:56,116.32113,39.980196,18015.0,319
80766,35,2009-04-14 10:56:56,7645,2009-04-14 13:24:31,116.326983,39.989267,8855.0,320
81508,35,2009-04-14 13:40:56,7218,2009-04-14 21:18:33,116.29711,40.01325,27457.0,321
115916,35,2009-04-14 21:33:28,7644,2009-04-15 00:39:08,116.321072,39.984044,11140.0,322
116089,35,2009-04-15 00:45:18,7786,2009-04-15 02:45:43,116.33301,39.974971,7225.0,323
117736,35,2009-04-15 02:55:38,7357,2009-04-15 05:54:23,116.308808,39.974702,10725.0,324
118145,35,2009-04-15 05:58:08,7644,2009-04-15 11:06:58,116.321338,39.980241,18530.0,325
120757,35,2009-04-15 11:06:58,7645,2009-04-15 13:46:43,116.327003,39.989143,9585.0,326
121518,35,2009-04-15 14:00:33,7218,2009-04-15 21:14:40,116.297103,40.013314,26047.0,327
38126,35,2009-04-15 21:29:00,7644,2009-04-16 02:52:20,116.320924,39.984169,19400.0,328
38194,35,2009-04-16 02:56:30,7357,2009-04-16 06:09:05,116.307267,39.980049,11555.0,329
40551,35,2009-04-16 06:12:40,7644,2009-04-16 11:04:50,116.321297,39.98025,17530.0,330
42049,35,2009-04-16 11:05:10,7645,2009-04-16 14:02:20,116.320949,39.989121,10630.0,331
44298,35,2009-04-16 14:15:30,7218,2009-04-16 21:09:36,116.297201,40.013335,24846.0,332
171,35,2009-04-16 21:23:31,7644,2009-04-17 00:51:51,116.321031,39.984087,12500.0,333
261,35,2009-04-17 00:57:51,7786,2009-04-17 02:50:41,116.332894,39.975005,6770.0,334
1769,35,2009-04-17 02:58:36,7357,2009-04-17 05:54:36,116.309036,39.974739,10560.0,335
2757,35,2009-04-17 05:58:11,7644,2009-04-18 03:57:58,116.321323,39.980326,79187.0,336
138640,35,2009-04-18 04:34:58,7645,2009-04-18 05:29:43,116.330909,39.997961,3285.0,337
139133,35,2009-04-18 05:39:38,7645,2009-04-18 12:47:58,116.332623,39.991721,25700.0,338
142086,35,2009-04-18 13:02:08,7218,2009-04-19 21:09:42,116.297232,40.013358,115654.0,339
35567,35,2009-04-19 21:29:22,7644,2009-04-20 01:20:17,116.321052,39.983963,13855.0,340
36804,35,2009-04-20 01:22:57,7786,2009-04-20 02:58:07,116.332804,39.974952,5710.0,341
37569,35,2009-04-20 03:04:02,7357,2009-04-20 05:51:07,116.309032,39.974734,10025.0,342
37839,35,2009-04-20 06:06:17,7786,2009-04-20 06:40:55,116.333543,39.973533,2078.0,343
266082,35,2009-04-20 06:49:08,7644,2009-04-20 11:04:08,116.321347,39.980219,15300.0,344
267304,35,2009-04-20 11:04:08,7645,2009-04-20 13:39:33,116.327001,39.989082,9325.0,345
267547,35,2009-04-20 13:52:33,7218,2009-04-20 21:14:05,116.297196,40.013339,26492.0,346
245913,35,2009-04-20 21:27:25,7644,2009-04-21 01:57:20,116.321009,39.98412,16195.0,347
247164,35,2009-04-21 01:57:40,7500,2009-04-21 02:53:05,116.320574,39.979908,3325.0,348
247839,35,2009-04-21 02:53:05,7357,2009-04-21 05:57:00,116.309049,39.979538,11035.0,349
248050,35,2009-04-21 06:00:20,7644,2009-04-21 10:59:15,116.321355,39.980065,17935.0,350
250493,35,2009-04-21 10:59:15,7645,2009-04-21 13:46:10,116.326978,39.989303,10015.0,351
250774,35,2009-04-21 14:03:20,7218,2009-04-21 21:14:15,116.297139,40.013343,25855.0,352
149069,35,2009-04-21 21:28:00,7644,2009-04-22 00:45:05,116.32106,39.984087,11825.0,353
150190,35,2009-04-22 00:50:15,7786,2009-04-22 02:43:35,116.332883,39.974995,6800.0,354
151101,35,2009-04-22 02:58:10,7357,2009-04-22 05:59:20,116.308937,39.974704,10870.0,355
151562,35,2009-04-22 06:03:25,7644,2009-04-22 10:53:15,116.321295,39.980143,17390.0,356
153967,35,2009-04-22 10:53:15,7645,2009-04-22 13:20:55,116.326963,39.989211,8860.0,357
154191,35,2009-04-22 13:35:05,7218,2009-04-22 21:17:06,116.297123,40.013314,27721.0,358
184360,35,2009-04-22 21:30:56,7644,2009-04-23 03:02:31,116.321001,39.984146,19895.0,359
185745,35,2009-04-23 03:07:11,7357,2009-04-23 06:02:01,116.307324,39.979962,10490.0,360
187159,35,2009-04-23 06:06:46,7644,2009-04-23 06:56:56,116.321312,39.980163,3010.0,361
187767,35,2009-04-23 06:56:56,7643,2009-04-23 08:31:21,116.32709,39.979978,5665.0,362
187835,35,2009-04-23 08:31:21,7644,2009-04-23 09:11:56,116.327274,39.980208,2435.0,363
188328,35,2009-04-23 09:11:56,7643,2009-04-23 10:20:26,116.32139,39.979965,4110.0,364
188924,35,2009-04-23 10:20:26,7644,2009-04-23 11:23:06,116.32137,39.980209,3760.0,365
189376,35,2009-04-23 11:41:11,7218,2009-04-23 21:17:51,116.297172,40.013358,34600.0,366
189872,35,2009-04-23 21:35:56,7501,2009-04-24 00:40:36,116.320909,39.981728,11080.0,367
189988,35,2009-04-24 00:49:16,7786,2009-04-24 02:43:51,116.332965,39.974926,6875.0,368
191768,35,2009-04-24 03:12:21,7357,2009-04-24 06:10:46,116.306192,39.979866,10705.0,369
194132,35,2009-04-24 06:27:11,7644,2009-04-24 08:52:41,116.327027,39.980257,8730.0,370
196043,35,2009-04-24 09:04:16,7644,2009-04-24 11:04:36,116.32091,39.981578,7220.0,371
196440,35,2009-04-24 11:04:36,7645,2009-04-26 05:00:36,116.326934,39.98909,150960.0,372
265911,35,2009-04-26 05:19:31,7645,2009-04-26 13:27:51,116.330913,39.997758,29300.0,373
4745,35,2009-04-26 13:41:56,7218,2009-04-26 21:13:40,116.29709,40.013338,27104.0,374
258456,35,2009-04-26 21:27:45,7644,2009-04-26 23:41:00,116.32104,39.984103,7995.0,375
259355,35,2009-04-27 00:00:05,7644,2009-04-27 01:21:00,116.32091,39.981559,4855.0,376
259886,35,2009-04-27 01:23:55,7786,2009-04-27 03:06:55,116.332849,39.974996,6180.0,377
260629,35,2009-04-27 03:12:45,7357,2009-04-27 06:02:50,116.308879,39.974777,10205.0,378
